Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
623,2NLu5wwfHlB4rGTxDYCRk7,Boyce Avenue,"Cover Sessions, Vol. 6",Memories,53,197170,False,0.46,0.195,10,-12.093,1,0.0459,0.867,1.65e-05,0.112,0.384,176.119,4,acoustic
10368,4Tk0HMcMeINPixH9YfDixz,Bassnectar;Persia,Underground Communication,Bomb the Blocks,15,323986,False,0.672,0.835,0,-6.983,1,0.187,0.0399,0.0499,0.413,0.545,94.995,4,breakbeat
6794,6wQrnYYjQCpWrBDhGEHqJj,Windir,Likferd,On the Mountain of Goats,16,324213,False,0.126,0.799,9,-6.192,0,0.0646,7.64e-06,0.91,0.133,0.137,97.189,3,black-metal
9782,6y0DCmWrYuPEQrgseDFFje,Edson Gomes,O Melhor de Edson Gomes - Ao Vivo,Malandrinha - Ao Vivo,44,260760,False,0.661,0.714,0,-10.699,1,0.0528,0.363,0.0,0.405,0.949,108.933,4,brazil
3951,40gvh6jP5qxMJuMmF9lG9A,The Neighbourhood,Wiped Out!,Baby Came Home 2 / Valentines,71,390493,False,0.21,0.499,2,-9.754,0,0.0485,0.0687,0.00315,0.773,0.108,74.094,4,alternative
5661,0xbykMkzdiCQr6lJ1vTtHB,FLOW,Sign,Sign -NARUTO Opening Mix-,48,93773,False,0.384,0.855,11,-3.191,0,0.105,0.00122,0.0,0.127,0.749,177.999,4,anime
8345,1OMK243SuTPjG0UJS5pa6v,Canned Heat,Fiesta temática 60s,Let's Work Together,0,193853,False,0.748,0.703,0,-12.004,1,0.0362,0.114,1.39e-06,0.0646,0.882,118.944,4,blues
3088,29RiulWABWHcTRLkDqVCl1,Korn,Metal,Rotting in Vain,0,213000,True,0.498,0.946,2,-4.792,1,0.0602,0.000121,2.53e-05,0.359,0.31,106.276,4,alternative
4118,2m2GJpBjQNNphaCgBeoj7R,Stephan Moccio,Fracture,Fracture,69,207640,False,0.324,0.0186,2,-28.248,1,0.0476,0.99,0.934,0.105,0.126,85.297,4,ambient
7421,4MSgj7gZYsJ5744xlmajH5,Hot Buttered Rum,Live in the Northeast,Busted in Utah,23,394866,False,0.501,0.737,2,-7.662,1,0.0362,0.78,0.0328,0.871,0.753,137.94,4,bluegrass
6643,77EvqDtVh7ivqcr3H3KRs7,Windir,Soknardalr,Mørket Sin Fyrste,17,447059,False,0.302,0.941,9,-8.74,0,0.0705,0.000533,0.932,0.11,0.0975,140.039,4,black-metal
6201,0JnWbRHpBkW2TeiL9JmqLn,Agalloch,Ashes Against The Grain,Not Unlike The Waves (2016 - Remaster),10,563569,False,0.181,0.861,0,-7.564,0,0.0539,8.7e-05,0.092,0.378,0.117,96.028,4,black-metal
9626,2lMiPTcmvli4i8NfHIB4UO,Jota Quest,Acústico Jota Quest,O Que Eu Também Não Entendo - Acústico,46,255686,False,0.632,0.595,2,-9.555,1,0.0335,0.366,1.6e-06,0.107,0.368,108.002,4,brazil
6765,7cHlzfauy7MZYQyOzldnBs,Naglfar,Harvest,Way of the Rope,16,356560,False,0.215,0.956,11,-6.195,1,0.0975,1.56e-06,0.87,0.119,0.176,129.865,4,black-metal
1466,7bH0vuNH2UMpgJ57reuEr1,Orquestra Voadora,Revoar,Revoar,21,271189,False,0.413,0.744,3,-9.798,0,0.0694,0.24,0.602,0.109,0.963,88.561,4,afrobeat
4257,7owBQhdgyOyj71Z9awtgoZ,Pulse Mandala;Suseti,Moments of Wonder,Moments of Wonder,27,297000,False,0.169,0.221,6,-21.642,0,0.0349,0.846,0.894,0.101,0.061,68.937,4,ambient
97,1uDCw6LVMOmbZ6zRliNcNX,The Civil Wars,Christmas Country Songs 2022,I Heard The Bells On Christmas Day,0,154440,False,0.492,0.145,2,-14.504,0,0.0422,0.872,9.68e-06,0.107,0.218,90.078,4,acoustic
9900,3kutMmrDlIMHPzQdD41YI9,Sagaz,Hipogrifo - Single,Hipogrifo,43,186448,False,0.589,0.45,7,-9.301,0,0.438,0.621,0.0,0.0951,0.564,84.312,4,brazil
1975,1rduJR6a97jLaoU45w7R6n,Vaudou Game,Kidayu,Chérie Nye,16,270173,False,0.748,0.808,7,-6.1,1,0.0311,0.501,0.364,0.0848,0.974,142.363,4,afrobeat
10767,4BqNm3XXku3KlnI69MN50t,Plump DJs,Eargasm,Weighed Down,12,304466,False,0.885,0.912,0,-7.48,1,0.251,0.151,0.0141,0.28,0.396,134.023,4,breakbeat
2242,6JN0cjFT0zDRYxzqcKrvwf,Soundgarden,Hits Pop Rock 90's,Spoonman,0,246920,False,0.258,0.904,0,-5.625,1,0.0386,2.2e-05,0.218,0.255,0.832,186.054,3,alt-rock
11269,01SfTM5nfCou5gQL70r6gs,The Beatles,Abbey Road (Remastered),Golden Slumbers - Remastered 2009,64,91760,False,0.419,0.152,0,-12.126,1,0.0277,0.326,0.0034,0.113,0.239,80.608,4,british
2451,60F6pgM6H6miNr5AmjxwjL,The Neighbourhood,Fallen Star,Fallen Star,70,224938,False,0.603,0.551,10,-6.259,0,0.0304,0.0696,0.0976,0.192,0.439,75.001,4,alt-rock
3121,5oJgIQPvytf2nR7WX3vZLn,Weezer,Tek It - New Noise,Records,0,208920,False,0.658,0.773,11,-5.119,1,0.0244,0.000901,0.0,0.194,0.66,100.006,4,alternative
3848,1HxNA8JjIIfVGqMr7Jm59f,Los Caligaris,Circología,Mejilla Izquierda,50,229280,False,0.757,0.888,9,-5.636,1,0.156,0.132,0.0,0.139,0.543,150.079,4,alternative
7884,7fHPJ7ojoKrlRFe06prRNd,Jerry Garcia Band;Jerry Garcia,Don't Let Go,Sitting In Limbo - Live,22,629426,False,0.546,0.191,0,-19.721,1,0.0347,0.888,0.00285,0.154,0.598,134.559,4,bluegrass
3037,52cFhaPuS5oLrmFoJw4J9j,The Killers,Rock Workout 2023,Mr. Brightside,2,223973,False,0.344,0.931,1,-3.759,1,0.0783,0.00104,0.0,0.0903,0.251,148.104,4,alternative
8604,5d3KvWvuu5qpYCbpZX163x,Raphael Lake,Disco Pop,Another Wave,43,192976,False,0.593,0.729,3,-6.484,0,0.0334,0.0166,0.0,0.0904,0.763,104.973,4,blues
5225,3MeOdUN6doMGQ9CX7xPUnf,Kato,Naruto Vibes,Hokage's Funeral,48,105296,False,0.566,0.436,9,-6.837,0,0.0274,0.677,0.892,0.133,0.129,136.084,4,anime
678,68HbD7rEFTlnJy4UWSpySY,Mone Kamishiraishi,世界中の誰よりきっと,世界中の誰よりきっと,28,217466,False,0.578,0.636,2,-5.506,1,0.0342,0.0874,0.0,0.124,0.556,124.9,4,acoustic
959,6VJcMjtcbFGAwZxqW28C8Q,Roberto Diana;Muniesa,Muniesa,Cortes de Aragón,47,72167,False,0.426,0.0812,4,-21.651,0,0.0843,0.948,0.889,0.107,0.243,85.204,5,acoustic
4499,1ZJ2XcPB5r4yK08gvJbZdW,Little Symphony,Sombrio,Duilwen,28,113429,False,0.161,0.0128,7,-26.071,1,0.0526,0.836,0.966,0.12,0.151,130.155,3,ambient
5984,2ef63hE4nNmmQKs8lTYDQd,Macaroni Empitsu,LiKE,働く女,34,217786,False,0.743,0.505,1,-5.147,1,0.0453,0.566,1.73e-06,0.048,0.752,95.046,4,anime
5964,3Uuf5AEoI5KoDqYPcITpWT,Jisatsu,Melancholy,Melancholy,53,166588,False,0.48,0.0419,1,-29.08,1,0.0356,0.981,0.905,0.365,0.107,85.008,4,anime
159,7njTGO45SkaBTNu35t2Yq0,Rachael Yamagata,"One Spring Night (Original Television Soundtrack), Pt. 1",No Direction,47,234330,False,0.654,0.821,7,-5.472,1,0.0264,0.00666,0.00299,0.228,0.613,111.958,4,acoustic
4522,6rodOIyxUXZrRfzoNL2vXx,Ludovico Einaudi,Undiscovered,Elegy For The Arctic - Remastered 2020,54,160693,False,0.424,0.0713,5,-23.609,0,0.0515,0.987,0.929,0.118,0.148,63.648,4,ambient
7227,1VguHM9ggcpJAYi2fJr8qS,Pickin' On Series,Pickin' on the 90s,Walking on the Sun - Bluegrass Rendition of Smash Mouth,27,200820,False,0.821,0.519,1,-7.039,1,0.0431,0.715,0.0,0.0652,0.847,123.311,4,bluegrass
7444,22r3SZfQQtJ8BJBv3Pc4NG,Doc Watson,The Definitive,Tennessee Stud,25,218320,False,0.703,0.342,7,-11.986,1,0.0329,0.89,5.06e-05,0.158,0.584,96.61,4,bluegrass
7436,0eSnv6EDeSDNWeJsKSnCHT,The Infamous Stringdusters,Rise Sun,Another Night,23,233439,False,0.481,0.83,6,-6.302,0,0.0339,0.115,0.000159,0.706,0.529,118.228,4,bluegrass
8058,38UDPaDM2jZMRv4aEXhdi3,Ella Fitzgerald;Louis Armstrong,Un tecito y a mimir,Stars Fell On Alabama,0,211720,False,0.329,0.139,5,-11.934,1,0.0407,0.949,0.0,0.117,0.183,169.608,5,blues
8987,5KsFfEXWbddaODkBr4Er3D,Eric Burdon,Apex - The Complete Fantasy Playlist,We Gotta Get Out Of This Place,0,208693,False,0.585,0.633,7,-8.007,1,0.0338,0.521,0.0,0.101,0.781,135.111,4,blues
8441,0g5939v90IJpXfHKMQhA91,Maria Del Sol,Ellas Cantan Asi,Un Nuevo Amor,41,311146,False,0.755,0.488,9,-16.318,1,0.0504,0.208,0.0039,0.0662,0.685,140.44,4,blues
10635,1WuFpp3mlforqroiPTriiM,The Prodigy,Spitfire,Spitfire - Future Funk Squad's 'Dogfight' Mix,13,447266,False,0.642,0.963,1,-3.448,1,0.0419,0.000215,0.708,0.875,0.758,130.024,4,breakbeat
2996,57ECsM5I8Y4Jyyy3AEYW9U,Los Caligaris,Yernos Perfectos,A Vos,44,235058,False,0.628,0.869,6,-5.821,0,0.0426,0.125,1.19e-06,0.0235,0.868,166.983,4,alt-rock
262,6Xbi3gOwMal0Ds3ETvBBwe,Jae Hall,The Winner Takes It All (Acoustic),The Winner Takes It All - Acoustic,57,159012,False,0.426,0.127,6,-13.287,1,0.0648,0.863,4.3e-06,0.0993,0.149,62.535,5,acoustic
4181,2NZEJxIUnsP18o2aNzeuZW,Sleeping At Last,"Covers, Vol. 2",Make You Feel My Love,54,208339,False,0.451,0.0767,7,-12.221,1,0.0402,0.979,0.0,0.129,0.333,139.586,4,ambient
6777,72U9ZWsYe3lWRjER7n5xX5,Velho,Vida Longa ao Primitivo,O Único Caminho,18,153253,True,0.159,0.949,2,-3.544,1,0.058,1.01e-06,0.613,0.223,0.477,144.244,4,black-metal
11324,073LCQ2Gpw0knENmtxrSnM,Lorne Balfe,Black Adam (Original Motion Picture Soundtrack),Capes and Corpses,19,67326,False,0.238,0.165,0,-21.549,1,0.0382,0.0735,0.778,0.12,0.0374,92.536,4,british
8283,2TwM6FmWDMSBDdKYOsWKdy,Bobby Day,The Rockin' Adventures of Bobby Day,Rockin' Robin,47,156293,False,0.549,0.686,7,-10.313,1,0.136,0.291,0.0,0.201,0.926,172.601,4,blues
6781,1EhGVajl6H7weP0EtryyCQ,Samael,Hegemony,Black Supremacy,16,230716,False,0.412,0.997,5,-4.912,0,0.102,1.99e-05,0.349,0.263,0.0743,146.054,4,black-metal
4609,0d0oCKpagxERDFdn0jxrcj,Abel Korzeniowski,Nocturnal Animals (Original Motion Picture Soundtrack),Wayward Sisters,48,175706,False,0.281,0.443,6,-12.56,0,0.0322,0.699,0.92,0.155,0.055,97.833,3,ambient
11204,4YoGMmUJJ9dZpQ2CLOmPl2,Adele,19,Chasing Pavements,60,210506,False,0.616,0.47,5,-6.092,0,0.0253,0.291,0.0,0.111,0.325,80.03,4,british
876,2vP0JcTiuYnzrBy45ACKBz,Keisha White,The Weakness In Me,The Weakness In Me,26,200720,False,0.717,0.554,7,-5.389,1,0.044,0.0592,0.0,0.11,0.324,128.039,4,acoustic
4726,2ZZ3SXe3q8fwzVtIrQpEKy,Mercuzio Pianist,La noyée,La noyée - Amelie soundtrack,51,130652,False,0.567,0.243,7,-21.787,1,0.0581,0.995,0.892,0.0981,0.422,129.95,3,ambient
4585,3lNJ56GfiNeYRDqkP9c9Ol,Little Symphony,Serenity,Boyoma,27,99047,False,0.175,0.195,9,-23.733,0,0.0464,0.857,0.84,0.372,0.104,63.029,4,ambient
1331,7rTJtWW8I6ntHDHWZBgMg2,Criolo,Espiral de Ilusão - Deluxe Edition,Hora da Decisão,22,248520,False,0.742,0.577,9,-6.253,0,0.0434,0.669,1.02e-06,0.117,0.704,144.011,4,afrobeat
7250,0laEXE6mKdErCC67yhsHaO,Mipso,Mipso,Caroline,52,215040,False,0.622,0.357,9,-15.463,1,0.0496,0.936,0.315,0.113,0.39,97.077,4,bluegrass
2775,0zpEpdoYYyhBEwgfsxqVVe,Patricio Rey y sus Redonditos de Ricota,Cordero Atado,Perdiendo el Tiempo,46,232240,False,0.632,0.85,11,-7.382,0,0.0444,0.00459,0.0022,0.126,0.663,137.13,4,alt-rock
6949,2dUKRZoxswaN2NXfvczc8Z,Anaal Nathrakh,The Whole of the Law,And You Will Beg for Our Secrets,17,200687,False,0.229,0.413,5,-3.835,0,0.0892,1.18e-06,0.904,0.0644,0.0777,119.816,3,black-metal
5537,2XRTwDgMQajOFOO7dH5pvP,Official HIGE DANdism,One-Man Tour 2021-2022 -Editorial-@Saitama Super Arena (LIVE),Pretender - LIVE,25,344813,False,0.491,0.786,8,-7.452,1,0.0382,0.0178,0.0,0.671,0.251,91.957,4,anime
4766,25kGCuGWAYfyoz7RozlTpO,Peter Sandberg,Motion,Motion,53,191120,False,0.137,0.00965,3,-34.079,1,0.0487,0.995,0.917,0.107,0.0895,176.173,3,ambient
1245,5qSIn5VR4Yp1xcb7krEJQy,BaianaSystem;Céu,OXEAXEEXU,O Que Não Me Destrói Me Fortalece,27,232773,False,0.737,0.571,11,-6.756,0,0.0303,0.0585,0.000707,0.126,0.655,119.054,4,afrobeat
4098,2DMFELtbHiWEwF0V906bKo,Dmitri Shostakovich;Byron Nelson High School Symphony Orchestra;Gary Keller,2021 Midwest Clinic: Byron Nelson High School Symphony Orchestra (Live),"24 Preludes, Op. 34: No. 14 in E-Flat Minor (Arr. L. Stokowski for Orchestra) [Live]",2,186400,False,0.168,0.0442,11,-18.784,1,0.0371,0.908,0.914,0.694,0.0384,74.591,4,ambient
318,2AHZHeLTPuGILKyr4l8uTU,Joe Brooks,Constellation Me,Superman,53,206693,False,0.464,0.653,6,-7.514,1,0.101,0.199,0.0,0.0979,0.416,162.196,4,acoustic
1265,6nOG7P1UzG9vqhBtB9Bdab,The Bongo Hop;Dafuniks,The Red Hill,The Red Hill,24,166866,False,0.776,0.788,1,-7.785,1,0.18,0.0732,0.0578,0.0773,0.871,99.91,4,afrobeat
9989,1ZVPAgx4MwaAbrNJXP4kbC,Tianastacia,Tianastacia (Live),Rama,42,210773,False,0.476,0.861,8,-5.145,1,0.0312,0.00673,2.02e-06,0.445,0.478,150.13,4,brazil
5816,6P4rZKI2rllSvZWAx3uiVo,Shiki-TMNS;Kodama Boy;Big Gay,Baddest Bitch,Baddest Bitch,49,180773,True,0.665,0.632,5,-8.961,0,0.358,0.41,0.0,0.122,0.467,150.265,4,anime
509,0MY3K86lZ9HIat4oBi40dh,Daniel Robinson,Here With Me (Acoustic),Here With Me - Acoustic,55,164478,False,0.689,0.299,7,-9.431,1,0.0301,0.833,0.0,0.115,0.52,96.825,4,acoustic
121,6ta5yavnnEfCE4faU0jebM,Catherine Feeny,Hurricane Glass,Mr Blue,54,154600,False,0.456,0.386,10,-10.293,1,0.032,0.835,0.108,0.389,0.612,165.733,4,acoustic
8329,0PPIpnwOzCZMUaGiHbAEqc,Chris Rea,Cuddle Up Christmas,Driving Home for Christmas,0,239946,False,0.603,0.705,9,-7.547,1,0.0328,0.556,0.00013,0.342,0.89,90.12,4,blues
9032,4CM2CpR5UpFoObTmuFOUIj,Antônio Carlos Jobim,Chill in Brazil,Favela,0,154960,False,0.457,0.224,9,-19.476,0,0.0344,0.715,1.2e-06,0.224,0.48,80.845,4,brazil
4758,2F0XzNxOXO6uzMyIYlC0EG,Jean-Michel Blais,amour – piano,amour – piano,50,305880,False,0.332,0.101,6,-23.391,1,0.0406,0.985,0.947,0.107,0.185,129.317,3,ambient
641,4l3P7LcxC2GSnUkbvykkMn,Chuck Ragan,The Blueprint Sessions,The Boat,28,196213,False,0.56,0.755,1,-3.923,0,0.0278,0.286,0.000498,0.243,0.491,147.138,4,acoustic
10247,3JpnuC2GjIlvpdFSrtYV1K,Bassnectar;MRK1,Timestretch,Bass Head - MRK1 Remix,18,306857,False,0.706,0.845,11,-5.083,1,0.0341,0.000113,0.338,0.839,0.393,140.021,4,breakbeat
5933,4G9X7CZFiwfG2P99sIaaK2,Kato,Anime & Chill,A Cruel Angel's Thesis (Evangelion),45,110598,False,0.732,0.151,0,-15.732,0,0.0368,0.856,0.929,0.11,0.339,90.009,4,anime
9088,5yNfMRJ8byUpEscMcy1ZXb,Comunidade Evangélica de Maringá,Te Quero Mais Que Tudo,Descansarei,51,386773,False,0.461,0.405,0,-11.424,1,0.0289,0.262,0.0,0.606,0.139,139.877,4,brazil
8962,5LJyn2POhC2FUyI6JAKGv9,Nina Simone,Sinnerman: Nina Simone - Hits & Remix version,My Baby Just Cares For Me - 2009 Remaster,29,218240,False,0.777,0.286,6,-15.247,0,0.0949,0.833,5.26e-06,0.0937,0.534,118.103,4,blues
8153,14YkNhtwblvxRzsx47gyKC,Raphael Lake;Aaron Levy;Daniel Ryan Murphy,Indie Soul 2,Prisoner,60,205714,False,0.615,0.423,7,-10.157,1,0.0368,0.0542,0.0,0.106,0.254,70.017,4,blues
9375,0yH7RR6CPpidfHe6KD15WV,Oficina G3,Depois da Guerra,Meus Próprios Meios,45,292478,False,0.49,0.967,0,-3.68,0,0.085,0.000863,4.19e-06,0.0901,0.374,159.998,4,brazil
6762,36zvc0lmTiJBQ6ALpgqNMM,In The Woods...,Pure,Cult of Shining Stars,17,355386,False,0.374,0.916,8,-7.127,0,0.0722,1.77e-05,0.87,0.11,0.219,135.03,4,black-metal
7721,34QvYHrNM1GBTGAwtGAyQ2,Balsam Range,Mountain Voodoo,Rise and Shine,21,265994,False,0.536,0.298,10,-11.854,1,0.0307,0.763,6.32e-05,0.108,0.428,142.076,3,bluegrass
5538,0zi6JoI0lSxdb9yboxWSZU,Official HIGE DANdism,One-Man Tour 2021-2022 -Editorial-@Saitama Super Arena (LIVE),Filament - LIVE,22,243320,False,0.516,0.894,0,-6.77,1,0.0726,0.0456,0.0,0.859,0.299,127.953,4,anime
6284,1HvBZ5Kk6exD3PoohClhEf,Enslaved,Riitiir,Thoughts Like Hammers,19,570053,False,0.397,0.841,6,-6.205,1,0.044,3.15e-05,0.0826,0.394,0.203,142.022,3,black-metal
6965,089QFxwC1qzkdZAYLB5SL6,Winterfylleth,The Hallowing Of Heirdom,The Hallowing Of Heirdom,17,442200,False,0.304,0.228,7,-13.441,1,0.0332,0.886,0.943,0.3,0.0768,109.955,3,black-metal
4511,0ADruIr9d1CYUUZKgw8zWp,Sleeping At Last,Turning Page,Turning Page (Live),40,257502,False,0.425,0.236,3,-8.765,1,0.0361,0.987,0.000772,0.123,0.239,126.381,4,ambient
7230,7kYOulCKFjv81OmoGbPNIC,The Brothers Comatose,Turning Up The Ground,Gone Gone Gone,29,264842,False,0.57,0.782,2,-5.601,1,0.0267,0.476,0.0321,0.126,0.668,105.4,4,bluegrass
2280,424WY6p8kPClokqegSpJfV,Rob Zombie;Ozzy Osbourne,Release Your ANGER,Iron Head,0,251200,False,0.527,0.924,6,-4.503,1,0.0367,7.92e-05,0.0671,0.705,0.324,102.036,4,alt-rock
3614,5O9Dz0h08LuBi0aVvDcylh,Skillet,Unleashed,The Resistance,69,232066,False,0.483,0.941,2,-3.598,0,0.0575,0.000526,3.5e-06,0.31,0.503,156.033,4,alternative
5134,2deb24yUrqgOVwGJjaIaYp,Rustage;TOPHAMHAT-KYO,Blood (Alucard Rap),Blood (Alucard Rap),53,197183,True,0.788,0.936,8,-3.479,1,0.316,0.445,0.0,0.0812,0.763,139.964,4,anime
9561,5g5w8pq89QLOz0psHs8nyW,Fraternidade São João Paulo II;Ir. Samuel Maria,Jardim,Jardim,45,494000,False,0.306,0.356,9,-11.555,1,0.03,0.708,0.0,0.121,0.183,129.991,4,brazil
4492,0bT6empnTxGJlNQEvDaGWr,Kaitlyn Aurelia Smith,Fictions (Made To Measure Vol. 47),Waterways,3,198943,False,0.662,0.585,0,-9.42,1,0.0458,0.0459,0.68,0.107,0.718,120.046,1,ambient
2435,15IuOb99czEVjmWHXCEGBJ,Ella Es Tan Cargosa,Ella Es Tan Cargosa,Ni Siquiera Entre Tus Brazos,51,214213,False,0.63,0.715,9,-6.385,1,0.0271,0.0265,0.0,0.245,0.765,134.986,4,alt-rock
4913,6Ts2TyVBF6Osom4IV88JNr,yeule,Serotonin II,Pocky Boy,50,241388,False,0.435,0.669,1,-10.202,0,0.123,0.737,0.00152,0.106,0.0734,130.009,4,ambient
9958,1ZWj2sTMhpZaOa8F1KAPVj,Yung Buda;AKA AFK,Zero,Roxo,44,232616,True,0.817,0.713,11,-5.95,0,0.0371,0.187,0.0346,0.11,0.417,134.024,4,brazil
992,2FYSLfTFri5Gbccm44lXA3,Violent Femmes,Hallowed Ground,Black Girls,26,340266,False,0.608,0.61,11,-13.99,0,0.0702,0.0278,0.335,0.0369,0.669,121.275,4,acoustic
9572,5Bo0ayLXkp6ttsjCWJvOHJ,Fresno,Redenção,Uma Música,44,194040,False,0.606,0.921,1,-3.111,1,0.0299,0.0479,0.0,0.106,0.681,125.073,4,brazil
11110,6YUUQapDEqBF1yP3iHlsut,Craig David,Rewind - The Collection,Insomnia,60,207306,False,0.62,0.884,1,-4.127,1,0.0441,0.00595,1.1e-06,0.201,0.594,125.39,4,british
8594,5qkqTlLXO0kJ0H22Smnl3G,Blind Faith,Synchronic The Ultimate Fantasy Playlist,Battle of Evermore,0,247866,False,0.534,0.416,4,-13.251,0,0.0309,0.572,1.87e-05,0.376,0.374,145.092,4,blues
11103,2nGFzvICaeEWjIrBrL2RAx,Corinne Bailey Rae,Corinne Bailey Rae,Put Your Records On,77,215360,False,0.739,0.511,9,-7.844,1,0.0362,0.167,1.34e-06,0.133,0.542,96.038,4,british
6450,3g3xeraZHEGDAS52YT3eku,Cult Of Fire,Ascetic Meditation Of Death,Kali Ma,37,367266,False,0.265,0.741,9,-4.131,0,0.0784,1.03e-05,0.737,0.322,0.037,93.742,4,black-metal
1931,6tzRG7qL0o8OlcXFRESzed,Orquestra Voadora,Ferro Velho,Expensive Shit,17,327066,False,0.833,0.727,8,-7.346,1,0.0806,0.324,0.667,0.0575,0.657,123.028,4,afrobeat
11274,3hJLKtTpgct9Y9wKww0BiR,The Rolling Stones,Some Girls,Miss You - Remastered,69,288666,False,0.795,0.71,9,-4.746,0,0.0392,0.443,0.0215,0.344,0.845,109.689,4,british
5911,1calxl7TPBgr0E11lI9uD8,JUNNA,Here,Here,51,263693,False,0.594,0.801,7,-4.14,1,0.0459,0.483,0.0,0.196,0.594,108.071,3,anime
11087,4jeV7Au08Ig1ol6vLDlMZU,Simply Red,80's,If You Don't Know Me by Now,0,206026,False,0.654,0.307,10,-9.25,1,0.0299,0.514,1.58e-06,0.0912,0.192,93.893,3,british
3219,6IbnUaczZBT34DhaD6S18F,MARINA,Electra Heart (Deluxe),Bubblegum Bitch,78,154666,True,0.495,0.856,0,-5.123,0,0.0311,0.000219,0.0,0.103,0.609,158.024,4,alternative
1199,5Tjwl3oPSCD2o0nkAbiGW0,Jorge Drexler,Frontera,Aquellos tiempos,29,200026,False,0.552,0.499,2,-12.078,1,0.131,0.65,0.0685,0.117,0.665,131.952,4,afrobeat
7775,0zZW2PWSUK0DDtQBPt3rmA,Alison Krauss & Union Station,New Favorite,It All Comes Down To You,21,164893,False,0.62,0.434,5,-8.702,1,0.0303,0.484,0.0,0.0949,0.656,92.933,4,bluegrass
6899,3cjwiHpAEd9qm9jrC8HNTv,Midnight,Rebirth by Blasphemy,Devil's Excrement,17,135000,True,0.101,0.991,10,-5.9,0,0.143,1.24e-05,0.0149,0.532,0.0931,160.587,4,black-metal
8919,1T94tcUfe2X74nriMCAWQa,The Jeff Healey Band,Hell To Pay,While My Guitar Gently Weeps,55,315666,False,0.431,0.666,7,-11.141,1,0.0337,0.00151,0.00213,0.0527,0.619,134.777,4,blues
3473,5IEYuPuSbReekSa8Jvx51t,Neon Trees,Pop Christmas 2022,Holiday Rock,0,177345,False,0.529,0.818,6,-6.622,1,0.04,6.5e-05,0.0,0.354,0.684,148.173,4,alternative
9710,7s9KzKesyHu8dZyTZ5Rn1i,Fabiana Sinfrônio,Fabiana Sinfrônio - Louvorzão 2022 (Ao Vivo),Eu Sei Que Não Estou Só (Ao Vivo),44,186969,False,0.549,0.42,4,-11.249,1,0.0319,0.754,0.0,0.5,0.416,96.471,4,brazil
4496,0dDdc2ugBXcZkO00xvR6wZ,Sleeping At Last,"Covers, Vol. 2",Rainbow Connection,51,192571,False,0.513,0.183,2,-10.249,1,0.0407,0.966,0.0,0.327,0.266,107.18,3,ambient
5634,5lNTrtoX1Q2VJ9V8ZyXWOf,Rustage;Louverture;The Kevin Bennett,Upgrade (Cyberpunk: Edgerunners),Upgrade (Cyberpunk: Edgerunners),48,187757,True,0.703,0.924,0,-4.334,0,0.211,0.515,0.0,0.0911,0.759,159.845,4,anime
4169,7ErkrGvaAbLWgWS7wJ4D7f,Mercuzio Pianist,J'y suis jamais allé (From ''Amelie''),J'y suis jamais allé - From ''Amelie'',58,63831,False,0.58,0.192,4,-24.026,0,0.0479,0.995,0.926,0.139,0.393,105.052,4,ambient
5240,2pXrc7Fw6jaqzO8XtkVK7b,Kato,Stranger Things Vibes,Every Breath You Take,23,81750,False,0.61,0.438,5,-13.021,0,0.029,0.931,0.91,0.116,0.258,99.755,4,anime
2534,4ocDKtGkfPHFpUlmkOfAiy,Bandalos Chinos,Alternativo diferente latino,Demasiado,0,226133,False,0.776,0.425,11,-9.724,0,0.0335,0.27,0.0468,0.111,0.427,133.489,4,alt-rock
4552,5626KdflSKfeDK7RJQfSrE,Nils Frahm,Spaces,Says,53,498000,False,0.217,0.23,0,-12.791,0,0.0324,0.862,0.898,0.725,0.0742,149.76,4,ambient
3629,24cUJMEiMkGfdhTgt2ZUgV,Halestorm,Rock - Best of 2022,The Steeple,4,207445,False,0.43,0.981,5,-2.929,1,0.0744,0.00014,5.45e-06,0.287,0.585,157.01,4,alternative
2040,2MCUHzFEXf39cyzcNyKw7B,Weezer;AJR,All Out Alternative,All My Favorite Songs,0,170720,False,0.605,0.7,4,-6.47,1,0.0277,0.00998,0.0,0.116,0.588,84.962,4,alt-rock
3672,6DSnc88NhmqGI1wsqf4DPu,Royal & the Serpent,Rock - Best of 2022,PHUCKBOI REJECTS,4,127339,True,0.493,0.903,6,-3.587,0,0.258,0.0237,0.000135,0.816,0.527,171.937,4,alternative
6695,6iqQX4KlFL28KMqiEFMWCQ,Hypocrisy,The Final Chapter,A Coming Race,19,308533,False,0.173,0.89,4,-7.81,0,0.0672,1.52e-06,0.822,0.237,0.091,120.008,4,black-metal
8922,3qGfORcKaj3MNVg0eZ2XxL,Omar Cunningham,Hell At The House,Baby Don't Leave Me,32,341906,False,0.766,0.36,9,-6.206,1,0.0523,0.388,0.0,0.349,0.44,106.613,4,blues
2823,3QFehvGrS4MmrAWW5Hqw3f,Los Tipitos,Tipitorex,Silencio - En Vivo,45,302800,False,0.601,0.765,4,-8.744,0,0.0291,0.217,0.000219,0.967,0.599,113.538,4,alt-rock
